year,state,slavery_legal,GISJOIN,border_county,white_pop,Mean_household,Median_household,Gini_household,observations_hh,Pct_heads_farmers_planters,Pct_heads_unskilled_laborers,slope,elevation,ph,enslaved_per_white
1860,Kansas Territory,0,G2050795,0,3505,430.506271245533,235.41666666666677,0.6470267633509952,745,56.39300134589502,6.7294751009421265,2.05881190643664,308.939608418164,63.68483859267317,0
1860,Missouri,1,G2901750,0,8777,579.37413605587,187.35,0.7507457626879104,1511,36.63563829787234,2.393617021276596,2.39815369705953,241.927682041621,60.54085403122743,29.83935285405036
1860,Utah Territory,0,G4950595,0,198,109.90549289891396,71.42857142857143,0.4774872234817391,38,60.526315789473685,7.894736842105263,12.450831084557,2192.10410892204,69.58883687069927,0
1860,Louisiana,1,G2200630,0,3120,993.4717139543227,180,0.8079139965598312,759,45.767195767195766,7.671957671957672,0.14585245325516,9.47508115943186,56.72491003262367,42.01923076923077
1860,Georgia,1,G1300730,0,3511,2804.2934566974145,514.5833333333333,0.7703641084576202,739,46.93042291950887,5.457025920873124,2.04328202661536,119.661227101184,52.540729017261,236.20051267445172
1860,Michigan,0,G2600230,0,20948,429.38749188899783,258.54166666666663,0.5932476325278816,4117,62.71929824561403,8.601364522417153,0.599247732025103,294.101728802474,63.493201213242834,0
1860,Michigan,0,G2600690,0,175,152.69551101072838,40,0.8427528628412024,46,17.391304347826086,30.434782608695656,0.791313726344282,224.076443844618,60.89217296113847,0
1860,Louisiana,1,G2200250,0,5492,3557.592193769552,300,0.8709313530905408,1011,64.61232604373758,9.145129224652088,1.31681234745977,29.0610751577115,56.13740256308627,111.3073561544064
1860,Georgia,1,G1302950,0,8517,593.292934777354,112.32142857142854,0.8089791773177668,1481,74.96607869742198,1.8995929443690638,6.59164638050537,332.040629322268,54.25656272661347,18.022777973464834
1860,Illinois,0,G1701530,1,3904,249.66782207691298,62.5,0.7854758201071008,715,17.8826895565093,11.015736766809727,1.87858654007184,110.963119112732,58.12987679671456,0
1860,Pennsylvania,0,G4200530,0,898,686.1345470954858,160,0.796112976667334,154,42.76315789473684,24.342105263157894,5.5244552525374,503.716332333701,45.1470824584597,0
1860,Kansas Territory,0,G2050175,0,808,236.1233195900083,120,0.6093524872822229,178,32.20338983050847,1.1299435028248588,2.64652030656462,409.186872052654,65.4069751933849,0
1860,Utah Territory,0,G4950675,0,8243,141.5572589531969,90,0.564211435075312,1503,52.87433155080213,12.299465240641712,13.6167198521533,2105.91727105587,68.33618349470817,0
1860,Texas,1,G4802830,0,NA,NA,NA,NA,NA,NA,NA,0.459728023377795,129.572707212584,74.6295705782313,NA
